state,race,lf1,lf4,lf7,lf13,punemp1,punemp4,punemp7,punemp13,WHM1,WHM2,WHM3,WHM4,WHM5,WHM6,WHM7,WHM8,WHM9,WHM1_2,WHF1,WHF2,WHF3,WHF4,WHF5,WHF6,WHF7,WHF8,WHF9,WHF1_2,BLKM1,BLKM2,BLKM3,BLKM4,BLKM5,BLKM6,BLKM7,BLKM8,BLKM9,BLKM1_2,BLKF1,BLKF2,BLKF3,BLKF4,BLKF5,BLKF6,BLKF7,BLKF8,BLKF9,BLKF1_2,HISPM1,HISPM2,HISPM3,HISPM4,HISPM5,HISPM6,HISPM7,HISPM8,HISPM9,HISPM1_2,HISPF1,HISPF2,HISPF3,HISPF4,HISPF5,HISPF6,HISPF7,HISPF8,HISPF9,HISPF1_2
South Carolina,509,2189,1543,573,87,7.6,6,11.8,5.6,5629,37123,15028,22598,10337,34537,39427,14060,16047,28823,1703,41430,14699,23135,37777,1992,11672,4988,21772,13537,195,3500,3592,6656,5977,9285,31118,16473,13635,3782,173,8232,8121,15090,23134,1802,18544,10058,26024,3618,118,1083,552,909,606,1814,3201,2690,1847,866,40,886,355,1124,1622,141,1650,1323,2072,398
South Carolina,417,2212,1567,574,104,6.4,5.3,9.9,9,5791,39573,15246,25703,10749,34770,43688,14325,16772,29740,1741,45352,13461,26326,37208,2022,11745,5684,23309,14185,191,3806,3471,8403,6154,9249,34117,16956,14371,4001,202,9105,7949,17793,23869,1795,19144,10989,27703,3795,123,1171,596,1204,669,1810,4007,3148,1871,995,41,1023,348,1336,1694,168,1621,1989,2400,465
South Carolina,545,2294,1616,610,131,5.9,4.1,10.7,6.2,5560,41099,15680,25661,11368,34011,41961,14528,16617,30349,1695,49599,14917,26614,37157,1819,11716,5721,23486,15135,171,4363,3769,8556,7155,9628,33859,18230,14222,4235,183,11745,11775,18214,27129,1804,18314,11812,28578,4291,134,1409,611,1216,710,2034,3430,3184,1607,990,39,1187,501,1435,1662,134,1764,2054,2455,499
South Carolina,546,2320,1644,600,129,4.9,4,7.5,3.6,5803,42654,16135,26461,11495,36135,42096,15701,16898,31256,1764,49437,14645,26806,37790,1938,11707,6185,23957,15839,166,4257,3715,8581,7229,10791,35785,19797,15103,4330,182,10382,9162,18383,27534,2151,19282,13612,29825,4360,103,1511,684,1351,1002,2270,3611,3293,1586,1082,39,1383,514,1610,2032,176,1842,1964,2171,543
South Carolina,454,2287,1641,576,98,4.4,3.1,8.199999999999999,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,12,447,418,,10,5,4.4,,10.2,1249,5727,2466,5997,5216,5374,8112,4483,3780,4756,599,13285,4155,7758,18247,497,3219,1871,11201,3737,5,76,21,116,201,31,326,650,199,33,1,64,14,103,162,2,84,375,193,15,14,52,36,119,181,91,522,669,223,74,3,133,90,137,403,6,225,525,295,45
South Dakota,20,443,412,,11,5.1,4.2,,7.2,1249,6012,2578,5860,5067,5045,8648,4313,3969,4677,610,14078,4261,7489,17327,418,3381,1764,11266,3714,4,74,31,123,162,34,390,617,211,35,2,50,19,107,126,2,95,357,227,14,11,58,43,107,169,56,524,655,252,64,3,80,33,137,332,20,240,540,248,32
South Dakota,24,443,404,,11,4.9,4,,9.5,1209,6328,2397,5826,4874,5242,9302,4222,3954,4780,618,14575,4187,7714,17069,425,3459,1650,10936,3750,5,91,35,132,196,42,500,656,198,45,1,62,21,126,113,1,134,461,227,17,9,54,32,100,182,183,618,697,261,80,3,84,20,165,301,21,257,513,254,26
South Dakota,18,440,400,,11,4.6,3.8,,8.9,1189,6715,2370,6147,4931,5572,9567,4179,3996,4955,656,15054,4105,7886,16656,399,3616,1780,10955,4032,2,92,33,159,196,46,669,673,174,43,3,63,11,139,252,3,184,376,260,15,9,62,34,144,199,166,687,941,313,69,9,118,38,188,362,8,296,783,324,36
South Dakota,18,446,409,,12,3.6,2.8,,7.4,1188,7071,2648,6140,5185,5594,9024,4263,3912,5040,651,15430,4093,7671,16624,439,3366,1927,11069,4069,3,89,53,166,230,92,787,643,315,36,3,60,16,131,182,4,188,362,324,17,13,131,77,147,203,138,617,804,322,80,11,312,79,200,416,11,275,545,431,69
South Dakota,14,449,413,,12,3.5,2.8,,6.1,1154,7397,2625,6320,5124,5568,9464,4045,4053,5000,604,15399,4167,7770,16125,495,3265,1925,11319,4188,4,95,52,167,249,71,762,707,346,40,3,59,96,156,189,3,154,401,417,17,9,156,78,160,217,143,690,914,327,102,8,163,93,233,466,10,306,624,493,54
South Dakota,11,454,406,,,3.5,2,,,1695,7491,2791,6258,4751,5767,9845,4237,3724,5257,1296,16045,4373,7273,15811,517,3219,1794,10726,4246,32,103,63,167,236,98,847,800,363,38,11,66,120,174,247,13,127,435,448,19,29,133,111,140,211,208,776,815,262,76,27,109,80,209,490,12,313,595,407,41
South Dakota,17,453,404,,,2.8,1.5,,,1264,7904,2835,6394,4757,6171,9413,4077,4316,5386,807,16245,4134,7131,15874,542,3019,1547,11951,4481,9,99,58,173,291,125,872,890,450,52,4,73,92,229,256,9,241,451,714,20,23,120,243,233,233,298,837,807,337,112,6,134,120,255,557,48,353,587,537,65
South Dakota,20,460,405,,,3.6,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1465,3030,2461,496,124,10.8,9.699999999999999,15.9,17.4,11045,57368,23024,42078,22126,52213,85604,37186,32582,49065,3900,70753,27692,46650,80687,5205,27492,18822,52157,26922,314,4201,3111,6261,6165,5947,26416,20067,17030,4792,253,11151,6712,10770,25581,1264,12134,14294,27030,4528,179,1353,657,1217,924,2547,6235,10373,5700,1270,49,992,392,1331,2356,204,2306,5818,5002,521
Tennessee,1516,3077,2481,512,117,9.4,8.300000000000001,14.6,8.5,11251,56926,22458,44279,22812,52100,82653,37980,32830,49036,3858,71435,25035,47673,79610,4566,26185,17919,50700,27324,306,4483,3095,6841,6364,6079,26176,18102,16809,4650,271,11487,6627,11147,24820,1176,11692,11924,26404,4371,221,1361,649,1269,921,2360,5020,6826,5828,1214,208,1093,355,1290,2378,242,2108,3131,5306,576
Tennessee,1314,3142,2513,538,110,9.199999999999999,7.9,14.9,10.6,10949,56079,22680,44826,23547,52104,84847,36683,35872,48832,3878,73754,26042,47876,83556,4335,25473,17326,53136,28357,297,4307,2993,6769,5974,6228,26238,14563,18368,4509,233,11569,6551,11379,24336,1232,11423,8544,29249,4564,177,1392,634,1340,953,2663,5017,6889,6225,1361,64,1221,416,1335,2511,246,2048,3297,6401,723
Tennessee,1276,3096,2484,507,153,7.8,6.8,13.1,5.5,11115,60519,23237,45817,25004,53343,85752,39960,34731,49306,3814,75119,26350,50262,85011,4189,24839,18954,52325,28787,300,4772,3137,6898,6847,6384,26788,20439,17455,4741,221,12181,6763,11637,26108,1259,11465,13800,29161,4556,169,1546,739,1538,991,2500,5074,6575,5827,1264,58,1298,498,1481,2630,202,2042,3281,5970,689
Tennessee,1121,3064,2432,527,146,8,6.6,15,8,11635,62560,23335,46333,25526,52568,88548,42207,34870,49341,4194,78462,26433,48826,82678,4088,25264,20377,52260,29014,340,5110,3175,7242,6867,6418,28388,21424,18678,4799,302,12533,6922,12029,25414,1302,12191,15318,30373,4644,199,1673,806,1577,1042,2381,5785,6458,5187,1305,104,1279,471,1651,2435,169,2344,3338,5534,656
Tennessee,1361,3025,2421,513,175,6.6,5.5,11.5,4.4,11692,63552,24768,46912,27259,52051,88858,41299,35260,50943,4215,81802,27726,49900,84748,3892,25383,20628,54452,30479,367,5279,3793,7294,7694,6479,29755,21508,19606,4881,336,12983,6934,12273,28021,1396,12908,15444,33006,4942,225,1755,836,1781,1194,2513,6090,6021,5086,1353,111,1433,559,1776,2882,189,2477,3467,6121,777
Tennessee,1052,3087,2438,531,169,5.7,5.1,7.5,4,11045,66657,24087,47526,27664,55150,90252,44159,34805,53250,4331,84865,27112,50084,83828,4228,25410,21911,54236,31776,312,5505,3624,7284,7727,7321,31602,23971,19808,5324,261,14223,7016,12830,28797,1596,12827,17804,34679,5320,228,1900,841,1981,1289,3046,6220,6303,5105,1540,102,1877,559,2022,3477,249,2843,4154,6135,908
Tennessee,1022,3144,2468,532,163,4.7,3.8,8.9,3.8,11583,71909,26441,48932,29169,52923,93758,46222,36459,55089,4657,94593,29646,50340,87978,3853,26928,22915,58723,33875,339,6041,4253,7587,8440,7069,33671,24452,20907,5657,286,15461,8004,12967,31866,1619,14122,17034,38219,5751,246,2136,1096,2109,1300,2778,7077,6353,5494,1641,103,2158,696,2173,3655,256,3168,4249,6945,974
Tennessee,970,3195,2487,538,151,3.7,3.3,6.1,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,2934,11904,9886,1331,4296,7.5,7,12.1,9,36119,240448,74158,115606,59341,122878,104961,50669,71687,168214,11063,202819,48685,118665,187080,7501,18316,23321,102988,80968,848,20471,13135,24415,24694,22356,50049,31678,39286,14260,626,38811,20771,38840,81447,2628,14439,17237,75808,12854,2746,36988,29138,52204,44734,96600,110387,106081,93522,34398,1128,40883,22797,73148,109042,5226,32606,43960,126221,18172
Texas,3142,12122,9977,1401,4372,8,7.4,13.4,9.4,36175,242650,72830,115926,59859,122856,101812,49293,71088,166677,11000,206698,47746,115688,182733,7012,17299,21289,103994,80635,924,20944,12868,24562,24475,21178,47937,31354,38888,14136,703,40210,20596,38082,78411,2416,12943,15714,76385,12840,3002,37895,28432,53814,43669,101639,110125,105892,93125,34281,1201,42813,22854,72218,104734,5229,32912,44101,127047,18071
Texas,3610,12449,10206,1447,4527,7.8,7,13.4,8.9,37205,253989,75330,119154,62255,126271,107628,51569,75972,170786,11321,215602,47683,115611,181455,6670,17188,22312,106487,81961,926,22682,13034,26206,26384,22034,50145,33029,43102,14624,697,42098,20559,41538,79756,2194,12726,17010,78015,13039,2986,40881,30076,57337,46150,108122,116385,109243,94171,36767,1246,45711,23356,76319,107474,5176,33610,45419,131787,18929
Texas,3037,12653,10266,1501,4795,6.7,6,11,7.7,37176,264346,75729,120201,64523,129499,112637,52604,75049,174983,11320,219334,49074,117004,182993,6781,17012,20392,110837,83245,883,24474,14034,27214,27570,23251,54713,35992,44843,15075,682,44207,22449,44225,82375,2432,13317,18105,83335,13325,2868,44679,31696,59389,47462,115612,127271,112025,98975,38618,1337,48011,24958,78990,110010,5174,34415,45123,135462,19951
Texas,3167,12835,10378,1561,4935,6.3,5.6,10.7,6.9,38725,274579,78619,123839,65497,129736,112276,52441,75248,178973,11972,227214,49981,116544,182428,6966,16621,17281,111380,85429,981,26558,15051,28641,28118,23397,56349,39118,46840,16106,776,46980,23895,45922,84631,2250,13958,18583,87303,14139,3002,47522,33545,61836,48911,117643,126266,112967,101936,41416,1368,52650,25685,81611,113537,5226,33886,42873,139371,20960
Texas,2913,13115,10551,1618,4928,5,4.3,9.5,5.3,40047,278256,81766,121416,64806,128453,117253,55439,75915,185379,12185,233695,49499,111970,181218,6830,17355,18479,111923,89430,1074,28372,16925,29143,28999,24422,60909,43453,47730,17063,806,50416,24549,47830,87442,2391,15771,20730,87033,15376,3411,52137,37183,64493,49993,126839,133766,116875,106011,43480,1478,56795,26608,85401,118819,5831,33753,43694,142540,22738
Texas,3353,13049,10385,1609,4666,4.4,4.1,7.5,4.9,40160,281127,76584,121711,66653,126985,109625,59374,80188,187876,12671,240629,50155,110836,178365,7178,16030,24994,112214,93090,1126,29692,16104,28567,30591,25766,60652,46638,50226,18140,842,54042,26050,48884,92784,2702,14351,22438,90324,16641,3380,55437,35555,67320,53609,127582,128192,117973,109306,45776,1768,61955,27401,89178,125577,6846,30948,47182,145394,24669
Texas,3244,13294,10582,1662,4851,4.6,4.2,6.9,4.9,40276,278579,72014,122484,68257,116650,105200,54284,81996,186282,12984,245943,49337,109623,176932,6113,16463,21119,121201,94551,1326,30454,15471,28759,32594,24332,61072,48107,54092,18730,1030,57191,25942,47361,96240,2562,14805,24933,99404,17473,4026,57279,35305,69344,56233,127020,125926,116390,117344,47388,2281,68184,29543,91684,131510,6176,34405,44129,164202,26938
Texas,2999,13491,10633,1742,4894,4.3,3.9,6.9,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,21,1382,1317,,148,7.3,7,,12,4634,34009,13806,18433,18489,20323,27566,13104,15470,20335,1057,24961,8990,20765,41339,1628,6231,5349,20974,9023,24,343,218,357,537,219,1223,606,539,191,6,251,82,503,584,22,152,143,457,124,64,1166,935,1546,2301,3243,6188,5880,4952,1030,22,928,676,2306,4408,384,2995,3459,5118,624
Utah,34,1385,1302,18,147,8.199999999999999,8.1,11.4,12.6,4513,33857,12987,18087,19209,18984,27154,13401,15349,19951,1062,25780,8721,18775,40475,1151,6327,5258,21373,8552,22,410,217,355,500,207,1246,603,539,155,5,277,104,360,536,13,159,120,386,109,72,1189,866,1597,2367,3419,6366,5631,4884,1091,38,1003,696,2259,4409,299,3176,3071,5241,664
Utah,37,1337,1245,18,142,7,6.9,2.5,8.5,5124,35974,13480,20214,20593,19859,28632,12901,16292,20802,1385,26149,8879,21002,41041,1151,6116,4984,21942,9289,39,440,256,463,580,340,1695,761,729,217,8,245,96,408,602,15,185,246,510,113,88,1286,898,1815,2371,3513,6511,5664,4413,1074,35,1042,666,2662,4469,317,3103,3411,5067,667
Utah,32,1365,1275,,174,5.8,5.5,,7.9,4854,37679,13495,21717,22628,20252,29035,12752,15967,22174,1242,26849,9298,22237,43269,1113,6396,4649,22222,9382,22,452,229,454,632,343,1956,600,535,212,9,268,92,425,667,16,255,165,540,113,77,1403,972,1929,2673,3905,6514,5289,4333,1142,40,1076,804,2938,4926,378,3213,3288,5087,736
Utah,38,1425,1350,,167,4.4,4.1,,5.7,5059,40608,13159,21523,23648,20826,29313,12648,17306,22606,1275,28571,9423,21519,44574,1170,6310,4983,23745,9884,24,543,230,585,733,413,2035,601,661,218,8,352,103,412,977,13,206,171,585,142,78,1633,1043,2085,2868,3810,6686,5328,4696,1176,42,1285,734,3057,5544,273,3438,3222,5555,745
Utah,46,1428,1342,,186,3.9,3.8,,4.5,5200,41709,13006,21846,21828,21030,29832,15212,17194,23387,1288,29386,10188,22225,43853,1548,6117,6187,23700,10468,19,783,249,482,867,312,2037,821,699,244,10,407,272,434,1250,36,296,205,650,144,122,1929,1078,2241,2995,3929,6951,6361,4746,1274,32,1408,923,3179,5957,313,3474,3711,5834,822
Utah,48,1464,1376,,182,3.6,3.6,,6,5957,42676,13819,23824,23324,21038,29934,14454,17509,24722,1480,32099,10922,21405,46960,1104,6344,5501,24436,10897,23,909,276,551,872,307,2138,917,691,279,10,675,303,405,1141,13,283,258,666,173,127,1928,1175,2474,3366,4282,7425,7196,4385,1467,51,1737,997,3300,6948,450,3716,4559,5825,938
Utah,38,1513,1407,,194,3.6,3.6,,3.3,5706,44624,13746,26229,23885,22168,32039,15094,17899,26351,1345,32238,11189,23792,47981,1107,7265,6007,25653,11487,23,671,285,654,891,613,3006,782,768,304,8,426,240,478,1096,28,387,268,744,172,176,2017,1313,2830,3576,4612,8143,7270,4563,1624,50,1710,1084,3527,7647,291,3979,4655,5985,934
Utah,30,1570,1448,,232,3.4,3.1,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,5,359,349,,,6.5,6.3,,,965,6529,2604,4000,1638,4208,6138,2749,3381,3822,463,9761,2369,5068,7942,764,2161,1030,6548,2606,2,66,32,99,21,23,89,69,165,21,2,52,11,81,22,3,17,17,132,8,11,96,29,63,11,297,45,243,46,36,5,48,12,54,53,6,9,23,60,15
Vermont,9,361,349,,,6.2,6.1,,,979,6773,2713,4122,1644,4066,6262,2568,3561,3713,461,10212,2373,4809,8240,760,2144,944,6834,2597,2,91,35,98,23,17,85,73,165,28,2,55,13,73,20,3,19,14,152,6,5,85,25,65,21,20,44,51,75,21,1,54,10,58,49,3,7,6,76,18
Vermont,7,362,347,,,5.8,5.7,,,1175,7237,2584,3946,1826,3914,6585,2824,3677,3596,595,10388,2325,4691,8097,676,2192,1035,6958,2659,2,88,30,68,29,26,104,80,182,25,5,49,16,57,21,3,16,6,200,8,11,99,25,67,33,27,93,101,67,30,3,57,9,53,46,4,39,9,88,23
Vermont,5,356,337,,,5.1,4.9,,,957,7671,2534,3934,2095,3981,6583,2687,3897,3937,503,11105,2540,4628,8498,675,2181,1298,6976,2959,7,100,42,101,61,59,92,68,221,39,3,64,18,295,60,4,18,21,195,34,5,95,30,67,31,37,86,93,62,28,2,76,12,56,65,1,10,17,89,34
Vermont,4,350,336,,,4.3,4.2,,,952,7328,2626,4299,2068,4170,6735,3101,4024,3954,530,11305,2527,5291,8545,674,2285,889,7632,2974,9,90,36,183,45,29,108,89,218,66,2,81,28,385,60,1,18,13,202,38,8,96,25,85,26,27,72,72,89,31,12,81,12,84,71,3,18,19,88,38
Vermont,6,348,336,,,4.2,4.2,,,993,7011,2535,4146,2103,3981,6529,3390,4032,3897,561,10958,2496,5268,8670,586,1983,1030,7329,2922,9,130,34,214,54,24,110,102,261,55,4,131,19,440,65,1,13,13,251,51,10,108,30,81,26,25,95,91,94,35,4,113,10,123,72,5,25,19,115,38
Vermont,11,344,331,,,3.6,3.6,,,1013,7316,2512,3860,2248,3214,7049,3224,4156,3976,620,11578,2580,4661,8562,280,2070,900,7788,2937,9,123,40,98,57,19,116,101,258,40,2,89,21,89,44,0,22,21,289,21,3,119,28,65,28,31,93,84,102,39,5,119,13,62,66,0,38,22,141,26
Vermont,7,346,329,,,3.3,3.2,,,1063,7316,2541,3981,2295,2978,6867,3154,4360,3852,620,11844,2489,4540,8449,538,1956,815,7724,2971,10,121,39,95,77,28,135,92,274,34,3,102,24,95,72,,18,29,307,25,13,177,33,70,55,24,97,76,162,54,9,289,19,74,119,3,31,19,277,37
Vermont,8,345,328,,,3.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,1298,4130,3092,728,288,6.6,5.4,11.2,8.1,15949,128740,29604,41958,22936,54055,51572,24290,35312,70348,5657,113878,24034,44031,82802,4446,14786,10543,48705,37449,622,18173,7971,13128,11360,15058,24316,18528,26885,8284,531,25739,11188,20151,42177,2282,10135,9485,40202,7588,379,5950,2119,3621,2220,6352,5425,11730,14502,2888,134,4605,1354,5003,5988,424,1783,5163,15760,1598
Virginia,1243,4108,3019,762,280,7.5,6.5,11.2,6.9,16062,130359,30311,42623,23414,54773,49287,24634,34063,70281,5590,116248,23983,44223,82437,4208,14071,9481,46349,37503,639,18218,7818,13111,11327,14957,22983,19158,26544,8062,515,25776,10992,20612,40286,2327,9543,9042,38847,7476,380,6323,2058,3774,2329,6666,5301,11051,15375,3059,203,5105,1357,5394,6029,414,1809,4567,16946,1652
Virginia,1280,4229,3131,780,315,6.5,5.3,11.3,5.8,16151,131585,29093,44388,23890,54694,50725,23514,34882,70071,5672,119028,23839,44796,80985,4091,13756,8848,47251,38481,668,18243,7623,14406,11736,15209,22907,18086,27181,8065,488,25947,11390,21448,39464,2143,9913,8672,39184,7566,420,6561,2099,3862,2346,6321,5110,10492,14690,3054,220,5370,1421,5549,6053,518,1911,4596,16615,1788
Virginia,1161,4199,3117,762,284,6,5,9.9,3.3,16324,133262,27550,45251,24593,54423,52042,23301,33877,71245,5914,121674,23902,44886,80285,3874,13926,9110,45039,39599,670,18683,7355,14840,11906,15292,24203,18462,26223,8269,531,27126,11864,21573,39657,2123,9866,9557,39268,7898,361,6622,1884,4055,2366,5911,5590,9432,13264,3122,168,5750,1405,5662,6129,536,1821,4421,15637,1837
Virginia,1177,4231,3100,776,302,5.6,4.6,9.6,5.2,16762,134437,27218,46719,24840,54503,51272,24152,33974,71647,6115,124872,24494,45268,80886,4041,12935,9466,47424,40877,717,19040,7418,16051,12347,15432,24876,20392,26914,8602,540,28106,11736,22186,40975,2248,9917,10654,40816,8308,422,7196,1978,4304,2483,6041,5659,9768,12525,3444,173,6158,1691,5941,6375,606,2005,4370,15633,2001
Virginia,1155,4276,3104,793,339,5.2,4.5,8.199999999999999,6.1,16372,133338,26655,45833,25300,53147,52496,24455,34562,71241,6192,125759,24550,44913,77684,3717,13471,9400,45914,41213,787,19228,7626,16117,12630,15556,26934,21463,28358,8930,607,28684,11795,22799,41220,2158,10020,10899,41186,8565,414,7136,2034,4483,2572,6091,6029,9939,12449,3408,191,6193,1629,6146,6290,504,2004,4614,14642,2054
Virginia,1068,4222,3066,780,373,4.5,3.6,7.9,6,16153,134301,27260,46277,24808,51564,52617,24466,33897,70874,6353,126429,23555,44662,75373,3175,13519,9572,46431,41361,781,20380,7523,16050,13403,15377,26978,22920,29923,9040,598,29898,11687,22938,42963,2079,9829,11201,45268,9037,430,7746,2136,4605,2643,6624,6145,9981,12317,3634,221,6720,1642,6197,6621,620,1846,4989,14775,2148
Virginia,1069,4207,2984,792,394,4.1,3.1,7.1,3.2,16305,139673,29370,46423,25297,50172,50922,25992,34503,71981,6443,130741,24120,44677,74656,3151,13303,9847,48011,42788,727,21674,7998,16239,13570,14724,27444,23783,30232,9460,612,31368,12020,23002,43682,1878,10093,11639,46256,9187,442,8444,2461,4763,2847,6490,6271,10422,13158,3871,236,7550,1769,6460,7081,686,2154,5397,16298,2377
Virginia,966,4294,2956,835,411,3.7,3,6.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,371,3532,2970,120,300,9,8.800000000000001,12.9,12.3,9985,92238,25271,36646,18559,46071,51571,23636,30203,47763,4458,79245,20057,47088,68162,3631,12150,8570,45544,27667,131,2836,1490,2123,1616,1649,4638,2996,5663,1375,75,2492,1217,2376,4608,196,934,883,5999,909,247,3598,1600,2634,1619,4754,8780,13934,8205,2177,130,2869,1253,3897,4924,474,2628,7216,8365,1296
Washington,357,3541,2978,107,315,10.2,9.699999999999999,21.1,15.8,9955,92526,24328,36912,19100,45479,51981,24104,30887,47258,4572,80328,19610,45387,66617,3814,11962,8049,45770,27201,142,2911,1396,2100,1671,1676,4516,2907,6043,1350,86,2561,1192,2290,4587,176,853,887,6136,911,257,3828,1608,2783,1789,4569,9129,14476,9101,2248,119,3073,1271,3726,5189,559,3125,7187,9057,1238
Washington,432,3452,2906,106,291,9.4,9.1,19.3,14.8,10113,97757,24767,37992,19665,44645,55747,24067,32189,48295,4462,83686,19628,47328,66552,3661,12713,7601,46924,28409,143,3143,1537,2137,1778,1680,4503,3129,6438,1426,103,2785,1145,2309,4805,179,837,774,6368,974,369,4251,1614,3023,1945,4368,9345,16577,8191,2329,165,3486,1389,4190,5332,369,3172,8372,8801,1358
Washington,325,3472,2835,124,324,8.300000000000001,8.300000000000001,14.7,11.2,10046,100915,24634,37517,20671,46230,57686,24925,32247,49226,4314,86909,18967,45579,67500,3361,13125,8239,48644,27902,171,3245,1429,2077,1859,1915,4992,3969,6563,1495,87,2909,1072,2310,4769,287,936,979,6537,950,455,4797,1662,2904,2022,4437,9911,17007,8006,2507,167,3977,1319,4258,5348,573,3152,8900,9053,1360
Washington,366,3461,2838,113,341,7,6.7,14.2,8.800000000000001,10046,103672,24110,38616,21523,46721,57931,26134,34249,49747,4377,89648,18574,45838,66216,3059,12799,7800,51514,28417,147,3345,1413,2227,1917,1995,4975,4190,7274,1552,95,3150,1129,2559,4892,278,918,937,8273,1002,273,4933,1691,3054,2147,4750,10037,15823,8416,2723,184,4036,1324,4625,5792,474,2973,8355,10244,1483
Washington,352,3488,2834,125,387,6.3,5.6,13.8,9,9786,107310,23313,38669,22229,48729,59290,25835,33952,51124,4280,90597,18423,45473,66209,2887,12992,8263,50924,29402,145,3632,1464,2333,2021,2019,5419,4053,7708,2135,93,3275,1137,2568,5088,142,978,999,9072,1044,239,5318,1751,3404,2333,5871,10581,17393,8329,2990,139,4176,1393,5035,6264,442,3040,9040,10770,1625
Washington,400,3554,2871,139,442,5.6,5.3,8.9,6.1,10063,111313,23688,39877,23493,48907,59124,28755,33992,52437,4398,93566,18451,45210,68553,2927,12586,9682,51947,31000,143,3941,1489,2395,2254,2084,5713,5843,8105,1666,85,3568,1150,2757,4798,154,1132,2109,9076,1067,251,5975,2038,3824,2730,5526,10939,20120,8637,3274,143,4731,1508,5427,6999,425,3079,10358,11817,1897
Washington,419,3648,2937,149,451,5.5,5.3,6.1,7.6,10744,116007,24289,40282,23835,48919,58904,30346,37658,54103,4676,98192,18688,45549,68933,2676,12853,10898,56933,31819,153,4197,1529,2582,2399,2143,6152,6169,8959,1746,106,3833,1406,2831,6220,161,1167,1783,10208,1183,286,6559,1961,4072,2806,6172,11170,22241,9415,3412,170,5319,1696,5680,7450,661,3520,10375,13445,1965
Washington,384,3718,2986,151,493,4.6,4.4,5.6,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,28,819,772,30,11,8,7.9,8.4,6.7,1600,9777,5280,8551,6194,19057,22309,11092,11508,10669,792,19969,8955,12707,21504,911,4087,3700,21930,5397,8,216,141,392,394,383,630,469,1245,202,10,317,207,554,886,38,131,140,1204,115,12,106,177,76,80,158,173,241,214,75,1,114,126,92,136,9,85,81,277,42
West Virginia,35,795,754,28,,9,8.5,18.9,,1634,9713,5037,8521,6105,19066,22051,11863,12199,10792,782,21248,9343,12532,20789,864,4001,3565,23618,5408,7,222,134,382,370,364,670,532,1421,201,8,349,220,514,909,32,122,140,1380,120,14,110,49,87,89,191,155,276,287,87,7,131,69,79,211,8,59,144,508,51
West Virginia,38,807,766,29,,8.1,7.5,21.5,,1483,10122,5345,8498,6652,20222,23477,12437,12810,11085,691,21237,8806,12369,20694,813,3691,4371,23656,5479,10,258,164,389,449,351,682,661,1399,211,12,362,221,517,961,23,111,316,1461,122,33,135,62,62,104,177,168,358,359,85,15,193,101,100,247,7,34,130,385,59
West Virginia,29,808,761,31,,7.4,7.4,7.7,,1595,10549,5605,8820,6828,20017,24276,12017,13645,11153,823,22480,9503,12175,20796,737,3989,4359,25894,5690,19,280,169,410,453,364,782,858,1664,238,10,402,264,546,934,38,151,226,1751,135,20,144,52,69,82,164,208,280,269,68,19,211,117,114,201,29,50,172,433,51
West Virginia,41,801,755,26,,6.6,6.7,6.7,,1700,10760,5453,8698,6842,19528,23179,12794,13315,10814,804,22531,9408,11223,20217,714,4008,4918,25269,5803,17,263,161,412,495,358,741,818,1615,239,8,414,259,516,967,18,137,327,1809,141,33,192,56,68,95,189,365,363,285,117,14,217,114,111,192,4,55,239,392,85
West Virginia,19,791,746,25,12,6.6,6.4,9.9,3.7,1534,10756,5270,8508,6473,19795,22324,13078,12960,10787,805,22538,9094,11159,19538,732,3926,4656,24956,5935,17,280,164,403,451,361,727,915,1727,244,12,436,219,520,886,21,153,344,1831,139,19,125,63,88,73,309,205,501,249,77,14,168,71,136,128,9,52,235,293,30
West Virginia,28,785,736,28,,6.9,6.8,10.6,,1526,11002,5190,8176,6712,17294,20505,12089,12171,10645,819,22873,9087,10810,19371,632,3654,4783,24728,6212,18,278,173,375,529,314,653,897,1569,249,10,382,214,501,908,22,146,391,1816,151,12,141,46,85,90,183,137,486,329,92,2,114,48,120,129,7,56,269,316,34
